Student ID,Student Last Name,Student First Name,Student Grade,School,Completion Date,Norming Window,Most Recent Diagnostic YTD (Y/N),Overall Relative Placement,Percent Progress to Annual Typical Growth (%)
1004990,Davis,Evelyn,6,Eagle View Elementary,2026-02-07,Winter (November 16 - March 1),N,Early On Grade Level,69
1004990,Davis,Evelyn,6,Eagle View Elementary,2026-05-10,Spring (March 2 - End of Year),Y,Early On Grade Level,121
1004991,Davis,Scarlett,8,North High,2025-09-08,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,132
1004991,Davis,Scarlett,8,North High,2026-02-02,Winter (November 16 - March 1),N,2 Grade Levels Below,176
1004991,Davis,Scarlett,8,North High,2026-04-22,Spring (March 2 - End of Year),Y,2 Grade Levels Below,17
1004992,Smith,Leo,12,Horizon Middle,2025-10-28,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,56
1004992,Smith,Leo,12,Horizon Middle,2026-02-20,Winter (November 16 - March 1),N,Mid or Above Grade Level,127
1004992,Smith,Leo,12,Horizon Middle,2026-04-10,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,33
1004993,Anderson,Henry,8,Falcon Ridge Elementary,2025-09-12,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,0
1004993,Anderson,Henry,8,Falcon Ridge Elementary,2026-01-17,Winter (November 16 - March 1),N,3 or More Grade Levels Below,117
1004993,Anderson,Henry,8,Falcon Ridge Elementary,2026-03-03,Spring (March 2 - End of Year),N,2 Grade Levels Below,28
1004993,Anderson,Henry,8,Falcon Ridge Elementary,2026-03-24,Spring (March 2 - End of Year),Y,2 Grade Levels Below,185
1004994,Moore,Grace,5,Bear Creek Elementary,2025-08-20,Fall (Beginning of Year - November 15),N,1 Grade Level Below,236
1004994,Moore,Grace,5,Bear Creek Elementary,2026-02-13,Winter (November 16 - March 1),N,1 Grade Level Below,166
1004994,Moore,Grace,5,Bear Creek Elementary,2026-05-11,Spring (March 2 - End of Year),Y,1 Grade Level Below,213
1004995,Davis,Ethan,3,Grand Mesa Elementary,2025-11-11,Fall (Beginning of Year - November 15),N,1 Grade Level Below,64
1004995,Davis,Ethan,3,Grand Mesa Elementary,2026-02-26,Winter (November 16 - March 1),N,1 Grade Level Below,69
1004995,Davis,Ethan,3,Grand Mesa Elementary,2026-03-19,Spring (March 2 - End of Year),Y,1 Grade Level Below,147
1004996,Taylor,Benjamin,9,East High,2025-11-01,Fall (Beginning of Year - November 15),N,Early On Grade Level,132
1004996,Taylor,Benjamin,9,East High,2025-12-26,Winter (November 16 - March 1),N,1 Grade Level Below,48
1004996,Taylor,Benjamin,9,East High,2026-05-10,Spring (March 2 - End of Year),Y,Early On Grade Level,112
1004997,Garcia,Leo,5,Mountain View Middle,2025-09-13,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1004997,Garcia,Leo,5,Mountain View Middle,2026-01-20,Winter (November 16 - March 1),N,Early On Grade Level,101
1004997,Garcia,Leo,5,Mountain View Middle,2026-03-25,Spring (March 2 - End of Year),Y,Early On Grade Level,218
1004998,Johnson,Logan,6,Heritage Middle,2026-04-07,Spring (March 2 - End of Year),Y,1 Grade Level Below,116
1004999,Jackson,Lily,11,Bear Creek Elementary,2026-03-27,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,32
1005000,Martin,Mason,10,Cedar Hills Elementary,2025-10-18,Fall (Beginning of Year - November 15),N,Early On Grade Level,94
1005000,Martin,Mason,10,Cedar Hills Elementary,2025-12-16,Winter (November 16 - March 1),N,1 Grade Level Below,11
1005000,Martin,Mason,10,Cedar Hills Elementary,2026-04-05,Spring (March 2 - End of Year),Y,Early On Grade Level,48
1005001,Thomas,Ethan,11,East High,2025-10-21,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1005001,Thomas,Ethan,11,East High,2025-12-13,Winter (November 16 - March 1),N,Early On Grade Level,106
1005001,Thomas,Ethan,11,East High,2026-05-17,Spring (March 2 - End of Year),Y,Early On Grade Level,10
1005002,Lewis,Grace,8,East High,2025-11-13,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,33
1005002,Lewis,Grace,8,East High,2026-05-03,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,184
1005003,Hernandez,Amelia,2,Canyon Ridge Elementary,2025-10-18,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,41
1005003,Hernandez,Amelia,2,Canyon Ridge Elementary,2026-04-18,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1005004,Anderson,Benjamin,3,Falcon Ridge Elementary,2025-08-28,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,109
1005004,Anderson,Benjamin,3,Falcon Ridge Elementary,2026-01-31,Winter (November 16 - March 1),N,2 Grade Levels Below,784
1005004,Anderson,Benjamin,3,Falcon Ridge Elementary,2026-04-13,Spring (March 2 - End of Year),Y,2 Grade Levels Below,0
1005005,Johnson,Nora,3,Horizon Middle,2025-10-08,Fall (Beginning of Year - November 15),N,1 Grade Level Below,243
1005005,Johnson,Nora,3,Horizon Middle,2026-01-03,Winter (November 16 - March 1),N,2 Grade Levels Below,78
1005005,Johnson,Nora,3,Horizon Middle,2026-05-07,Spring (March 2 - End of Year),Y,1 Grade Level Below,37
1005006,White,Scarlett,6,East High,2026-05-17,Spring (March 2 - End of Year),Y,1 Grade Level Below,79
1005007,Thompson,Liam,10,Bear Creek Elementary,2025-11-14,Fall (Beginning of Year - November 15),N,Early On Grade Level,179
1005007,Thompson,Liam,10,Bear Creek Elementary,2026-02-04,Winter (November 16 - March 1),N,1 Grade Level Below,58
1005007,Thompson,Liam,10,Bear Creek Elementary,2026-05-15,Spring (March 2 - End of Year),Y,1 Grade Level Below,119
1005008,Jackson,Henry,3,Falcon Ridge Elementary,2025-10-18,Fall (Beginning of Year - November 15),N,1 Grade Level Below,103
1005008,Jackson,Henry,3,Falcon Ridge Elementary,2026-02-11,Winter (November 16 - March 1),N,1 Grade Level Below,79
1005008,Jackson,Henry,3,Falcon Ridge Elementary,2026-04-11,Spring (March 2 - End of Year),Y,2 Grade Levels Below,0
1005009,Garcia,Ethan,3,East High,2025-11-15,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,118
1005009,Garcia,Ethan,3,East High,2026-01-02,Winter (November 16 - March 1),N,Mid or Above Grade Level,146
1005009,Garcia,Ethan,3,East High,2026-04-24,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,144
1005010,Ramirez,Charlotte,6,South High,2025-12-10,Winter (November 16 - March 1),N,Early On Grade Level,60
1005010,Ramirez,Charlotte,6,South High,2026-03-31,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1005011,Sanchez,Ava,10,Prairie Ridge Middle,2026-03-02,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,69
1005012,Johnson,Chloe,7,Cedar Hills Elementary,2025-08-26,Fall (Beginning of Year - November 15),N,Early On Grade Level,173
1005012,Johnson,Chloe,7,Cedar Hills Elementary,2026-02-03,Winter (November 16 - March 1),N,Early On Grade Level,220
1005012,Johnson,Chloe,7,Cedar Hills Elementary,2026-05-02,Spring (March 2 - End of Year),Y,1 Grade Level Below,124
1005013,Johnson,Logan,7,Canyon Ridge Elementary,2025-08-12,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,51
1005013,Johnson,Logan,7,Canyon Ridge Elementary,2026-02-25,Winter (November 16 - March 1),N,Mid or Above Grade Level,91
1005013,Johnson,Logan,7,Canyon Ridge Elementary,2026-04-26,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,144
1005014,Moore,Liam,K,Horizon Middle,2025-10-11,Fall (Beginning of Year - November 15),N,Early On Grade Level,78
1005014,Moore,Liam,K,Horizon Middle,2025-12-19,Winter (November 16 - March 1),N,Early On Grade Level,930
1005014,Moore,Liam,K,Horizon Middle,2026-05-01,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1005015,Anderson,Leo,6,Horizon Middle,2025-10-06,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,93
1005015,Anderson,Leo,6,Horizon Middle,2025-12-10,Winter (November 16 - March 1),N,2 Grade Levels Below,101
1005015,Anderson,Leo,6,Horizon Middle,2026-04-02,Spring (March 2 - End of Year),Y,2 Grade Levels Below,73
1005016,Davis,Jack,11,Canyon Ridge Elementary,2025-10-15,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,73
1005016,Davis,Jack,11,Canyon Ridge Elementary,2026-01-07,Winter (November 16 - March 1),N,3 or More Grade Levels Below,481
1005016,Davis,Jack,11,Canyon Ridge Elementary,2026-03-24,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,0
1005017,Garcia,Nora,2,South High,2025-10-25,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,137
1005017,Garcia,Nora,2,South High,2025-11-25,Winter (November 16 - March 1),Y,2 Grade Levels Below,57
1005018,Moore,Evelyn,7,Canyon Ridge Elementary,2025-12-31,Winter (November 16 - March 1),N,1 Grade Level Below,132
1005018,Moore,Evelyn,7,Canyon Ridge Elementary,2026-05-16,Spring (March 2 - End of Year),Y,1 Grade Level Below,62
1005019,Jackson,Logan,8,Aspen Elementary,2025-08-15,Fall (Beginning of Year - November 15),N,Early On Grade Level,173
1005019,Jackson,Logan,8,Aspen Elementary,2025-12-04,Winter (November 16 - March 1),Y,Early On Grade Level,211
1005020,White,Sophia,1,Foothills Elementary,2025-11-07,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,51
1005020,White,Sophia,1,Foothills Elementary,2025-12-10,Winter (November 16 - March 1),N,2 Grade Levels Below,146
1005020,White,Sophia,1,Foothills Elementary,2026-05-04,Spring (March 2 - End of Year),Y,2 Grade Levels Below,127
1005021,Taylor,Harper,3,Falcon Ridge Elementary,2025-10-30,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,156
1005021,Taylor,Harper,3,Falcon Ridge Elementary,2026-02-12,Winter (November 16 - March 1),N,Mid or Above Grade Level,144
1005021,Taylor,Harper,3,Falcon Ridge Elementary,2026-03-24,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1005022,Johnson,Mason,7,Foothills Elementary,2025-09-27,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,195
1005022,Johnson,Mason,7,Foothills Elementary,2025-12-14,Winter (November 16 - March 1),N,Mid or Above Grade Level,24
1005022,Johnson,Mason,7,Foothills Elementary,2026-04-16,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,140
1005023,Martin,Mia,7,Bear Creek Elementary,2025-08-20,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,143
1005023,Martin,Mia,7,Bear Creek Elementary,2026-01-06,Winter (November 16 - March 1),N,2 Grade Levels Below,85
1005023,Martin,Mia,7,Bear Creek Elementary,2026-04-25,Spring (March 2 - End of Year),Y,2 Grade Levels Below,105
1005024,Robinson,Nora,2,Aspen Elementary,2025-10-28,Fall (Beginning of Year - November 15),N,1 Grade Level Below,483
1005024,Robinson,Nora,2,Aspen Elementary,2026-02-13,Winter (November 16 - March 1),N,2 Grade Levels Below,0
1005024,Robinson,Nora,2,Aspen Elementary,2026-04-05,Spring (March 2 - End of Year),Y,1 Grade Level Below,65
1005025,Hernandez,Leo,4,Heritage Middle,2025-08-27,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,176
1005025,Hernandez,Leo,4,Heritage Middle,2025-12-11,Winter (November 16 - March 1),N,Mid or Above Grade Level,108
1005025,Hernandez,Leo,4,Heritage Middle,2026-04-10,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,119
1005026,Anderson,Mia,8,Eagle View Elementary,2025-11-05,Fall (Beginning of Year - November 15),N,Early On Grade Level,175
1005026,Anderson,Mia,8,Eagle View Elementary,2025-12-31,Winter (November 16 - March 1),N,1 Grade Level Below,60
1005026,Anderson,Mia,8,Eagle View Elementary,2026-03-18,Spring (March 2 - End of Year),Y,1 Grade Level Below,4
1005027,Moore,Chloe,5,North High,2025-11-10,Fall (Beginning of Year - November 15),N,Early On Grade Level,103
1005027,Moore,Chloe,5,North High,2026-02-16,Winter (November 16 - March 1),N,Early On Grade Level,0
1005027,Moore,Chloe,5,North High,2026-03-27,Spring (March 2 - End of Year),Y,Early On Grade Level,24
1005028,Harris,Harper,3,Central High,2025-10-20,Fall (Beginning of Year - November 15),N,Early On Grade Level,139
1005028,Harris,Harper,3,Central High,2026-01-17,Winter (November 16 - March 1),N,Early On Grade Level,155
1005028,Harris,Harper,3,Central High,2026-03-04,Spring (March 2 - End of Year),Y,1 Grade Level Below,166
1005029,Anderson,Noah,10,Heritage Middle,2025-11-04,Fall (Beginning of Year - November 15),N,Early On Grade Level,130
1005029,Anderson,Noah,10,Heritage Middle,2026-01-28,Winter (November 16 - March 1),N,1 Grade Level Below,172
1005029,Anderson,Noah,10,Heritage Middle,2026-04-22,Spring (March 2 - End of Year),Y,Early On Grade Level,98
1005030,Davis,Chloe,10,Aspen Elementary,2025-11-06,Fall (Beginning of Year - November 15),N,1 Grade Level Below,170
1005030,Davis,Chloe,10,Aspen Elementary,2025-12-05,Winter (November 16 - March 1),N,1 Grade Level Below,41
1005030,Davis,Chloe,10,Aspen Elementary,2026-05-03,Spring (March 2 - End of Year),Y,1 Grade Level Below,166
1005031,Clark,Sophia,7,Grand Mesa Elementary,2025-08-10,Fall (Beginning of Year - November 15),N,Early On Grade Level,176
1005031,Clark,Sophia,7,Grand Mesa Elementary,2025-12-21,Winter (November 16 - March 1),N,Early On Grade Level,111
1005031,Clark,Sophia,7,Grand Mesa Elementary,2026-04-02,Spring (March 2 - End of Year),Y,Early On Grade Level,213
1005032,Hernandez,Benjamin,12,Prairie Ridge Middle,2025-08-19,Fall (Beginning of Year - November 15),N,1 Grade Level Below,198
1005032,Hernandez,Benjamin,12,Prairie Ridge Middle,2025-12-06,Winter (November 16 - March 1),N,1 Grade Level Below,121
1005032,Hernandez,Benjamin,12,Prairie Ridge Middle,2026-04-04,Spring (March 2 - End of Year),Y,1 Grade Level Below,190
1005033,Perez,Grace,6,North High,2026-04-26,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,300
1005034,Williams,Olivia,9,Aspen Elementary,2025-11-08,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1005034,Williams,Olivia,9,Aspen Elementary,2026-01-16,Winter (November 16 - March 1),N,Early On Grade Level,143
1005034,Williams,Olivia,9,Aspen Elementary,2026-04-13,Spring (March 2 - End of Year),Y,Early On Grade Level,131
1005035,Brown,Jackson,12,Aspen Elementary,2025-11-10,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,63
1005035,Brown,Jackson,12,Aspen Elementary,2025-12-27,Winter (November 16 - March 1),N,2 Grade Levels Below,112
1005035,Brown,Jackson,12,Aspen Elementary,2026-04-25,Spring (March 2 - End of Year),Y,2 Grade Levels Below,158
1005036,Brown,Evelyn,2,Falcon Ridge Elementary,2025-10-16,Fall (Beginning of Year - November 15),N,1 Grade Level Below,30
1005036,Brown,Evelyn,2,Falcon Ridge Elementary,2025-12-27,Winter (November 16 - March 1),N,1 Grade Level Below,160
1005036,Brown,Evelyn,2,Falcon Ridge Elementary,2026-04-07,Spring (March 2 - End of Year),Y,2 Grade Levels Below,172
1005037,Smith,Noah,8,Central High,2025-11-08,Fall (Beginning of Year - November 15),N,1 Grade Level Below,120
1005037,Smith,Noah,8,Central High,2026-01-19,Winter (November 16 - March 1),N,1 Grade Level Below,149
1005037,Smith,Noah,8,Central High,2026-05-19,Spring (March 2 - End of Year),Y,2 Grade Levels Below,59
1005038,Garcia,Amelia,10,Cedar Hills Elementary,2025-09-26,Fall (Beginning of Year - November 15),N,Early On Grade Level,80
1005038,Garcia,Amelia,10,Cedar Hills Elementary,2025-12-15,Winter (November 16 - March 1),N,1 Grade Level Below,846
1005038,Garcia,Amelia,10,Cedar Hills Elementary,2026-03-05,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1005039,Brown,Ella,1,Mountain View Middle,2025-11-15,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,138
1005039,Brown,Ella,1,Mountain View Middle,2025-12-08,Winter (November 16 - March 1),N,Mid or Above Grade Level,62
1005039,Brown,Ella,1,Mountain View Middle,2026-05-02,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,67
1005040,White,Ava,7,Grand Mesa Elementary,2025-10-31,Fall (Beginning of Year - November 15),N,1 Grade Level Below,103
1005040,White,Ava,7,Grand Mesa Elementary,2026-02-22,Winter (November 16 - March 1),N,1 Grade Level Below,52
1005040,White,Ava,7,Grand Mesa Elementary,2026-04-20,Spring (March 2 - End of Year),Y,1 Grade Level Below,79
1005041,Garcia,Charlotte,1,Bear Creek Elementary,2025-09-06,Fall (Beginning of Year - November 15),N,Early On Grade Level,118
1005041,Garcia,Charlotte,1,Bear Creek Elementary,2026-04-26,Spring (March 2 - End of Year),Y,Early On Grade Level,153
1005042,Lee,Grace,6,South High,2025-09-07,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1005042,Lee,Grace,6,South High,2026-01-12,Winter (November 16 - March 1),N,Mid or Above Grade Level,120
1005042,Lee,Grace,6,South High,2026-04-15,Spring (March 2 - End of Year),N,Mid or Above Grade Level,158
1005042,Lee,Grace,6,South High,2026-03-03,Spring (March 2 - End of Year),Y,Early On Grade Level,186
1005043,Sanchez,Evelyn,6,Bear Creek Elementary,2025-10-24,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,49
1005043,Sanchez,Evelyn,6,Bear Creek Elementary,2026-01-12,Winter (November 16 - March 1),N,Mid or Above Grade Level,158
1005043,Sanchez,Evelyn,6,Bear Creek Elementary,2026-05-01,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,170
1005044,Clark,Grace,10,Grand Mesa Elementary,2025-10-11,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,33
1005044,Clark,Grace,10,Grand Mesa Elementary,2026-01-15,Winter (November 16 - March 1),N,Early On Grade Level,293
1005044,Clark,Grace,10,Grand Mesa Elementary,2026-05-16,Spring (March 2 - End of Year),Y,Early On Grade Level,56
1005045,Jones,Amelia,6,East High,2025-09-15,Fall (Beginning of Year - November 15),N,1 Grade Level Below,0
1005045,Jones,Amelia,6,East High,2026-01-30,Winter (November 16 - March 1),Y,1 Grade Level Below,88
1005046,Brown,Harper,11,Falcon Ridge Elementary,2025-09-24,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,141
1005046,Brown,Harper,11,Falcon Ridge Elementary,2026-01-29,Winter (November 16 - March 1),N,Mid or Above Grade Level,84
1005046,Brown,Harper,11,Falcon Ridge Elementary,2026-05-15,Spring (March 2 - End of Year),Y,Early On Grade Level,180
1005047,Martinez,Chloe,12,Falcon Ridge Elementary,2025-09-27,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,97
1005047,Martinez,Chloe,12,Falcon Ridge Elementary,2026-02-21,Winter (November 16 - March 1),N,Early On Grade Level,167
1005047,Martinez,Chloe,12,Falcon Ridge Elementary,2026-04-22,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1005048,Moore,Grace,7,Falcon Ridge Elementary,2025-10-03,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1005048,Moore,Grace,7,Falcon Ridge Elementary,2026-02-10,Winter (November 16 - March 1),N,Early On Grade Level,0
1005048,Moore,Grace,7,Falcon Ridge Elementary,2026-03-12,Spring (March 2 - End of Year),Y,Early On Grade Level,18
1005049,Hernandez,Elijah,K,Prairie Ridge Middle,2025-11-14,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1005049,Hernandez,Elijah,K,Prairie Ridge Middle,2025-12-26,Winter (November 16 - March 1),N,1 Grade Level Below,0
1005049,Hernandez,Elijah,K,Prairie Ridge Middle,2026-03-10,Spring (March 2 - End of Year),Y,Early On Grade Level,58
1005050,Hernandez,Sophia,11,Cedar Hills Elementary,2025-11-14,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,81
1005050,Hernandez,Sophia,11,Cedar Hills Elementary,2025-11-27,Winter (November 16 - March 1),N,Mid or Above Grade Level,162
1005050,Hernandez,Sophia,11,Cedar Hills Elementary,2026-04-22,Spring (March 2 - End of Year),N,Mid or Above Grade Level,180
1005050,Hernandez,Sophia,11,Cedar Hills Elementary,2026-04-29,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1005051,Gonzalez,Henry,3,Canyon Ridge Elementary,2026-05-16,Spring (March 2 - End of Year),Y,1 Grade Level Below,149
1005052,Jackson,James,4,Foothills Elementary,2025-11-07,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,93
1005052,Jackson,James,4,Foothills Elementary,2025-12-26,Winter (November 16 - March 1),N,Mid or Above Grade Level,73
1005052,Jackson,James,4,Foothills Elementary,2026-04-03,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,223
1005053,Robinson,Amelia,11,Bear Creek Elementary,2025-11-10,Fall (Beginning of Year - November 15),N,Early On Grade Level,16
1005053,Robinson,Amelia,11,Bear Creek Elementary,2026-04-30,Spring (March 2 - End of Year),Y,Early On Grade Level,434
1005054,Harris,Aiden,4,Bear Creek Elementary,2025-10-19,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1005054,Harris,Aiden,4,Bear Creek Elementary,2026-02-12,Winter (November 16 - March 1),N,Early On Grade Level,73
1005054,Harris,Aiden,4,Bear Creek Elementary,2026-03-18,Spring (March 2 - End of Year),N,Early On Grade Level,0
1005054,Harris,Aiden,4,Bear Creek Elementary,2026-04-15,Spring (March 2 - End of Year),Y,Early On Grade Level,139
1005055,Williams,James,7,Mountain View Middle,2025-09-21,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,69
1005055,Williams,James,7,Mountain View Middle,2026-02-08,Winter (November 16 - March 1),N,2 Grade Levels Below,203
1005055,Williams,James,7,Mountain View Middle,2026-04-17,Spring (March 2 - End of Year),Y,2 Grade Levels Below,43
1005056,Thomas,Liam,9,East High,2025-11-10,Fall (Beginning of Year - November 15),N,Early On Grade Level,85
1005056,Thomas,Liam,9,East High,2026-01-18,Winter (November 16 - March 1),N,Early On Grade Level,241
1005056,Thomas,Liam,9,East High,2026-03-26,Spring (March 2 - End of Year),Y,1 Grade Level Below,222
1005057,Davis,Mia,5,Mountain View Middle,2025-08-14,Fall (Beginning of Year - November 15),N,1 Grade Level Below,171
1005057,Davis,Mia,5,Mountain View Middle,2026-01-03,Winter (November 16 - March 1),N,2 Grade Levels Below,193
1005057,Davis,Mia,5,Mountain View Middle,2026-04-21,Spring (March 2 - End of Year),Y,1 Grade Level Below,2
1005058,Clark,Sophia,11,Falcon Ridge Elementary,2025-09-29,Fall (Beginning of Year - November 15),N,Early On Grade Level,83
1005058,Clark,Sophia,11,Falcon Ridge Elementary,2026-01-29,Winter (November 16 - March 1),N,Early On Grade Level,179
1005058,Clark,Sophia,11,Falcon Ridge Elementary,2026-03-18,Spring (March 2 - End of Year),Y,Early On Grade Level,100
1005059,Sanchez,Sophia,1,Grand Mesa Elementary,2025-08-22,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,31
1005059,Sanchez,Sophia,1,Grand Mesa Elementary,2026-01-29,Winter (November 16 - March 1),N,Mid or Above Grade Level,83
1005059,Sanchez,Sophia,1,Grand Mesa Elementary,2026-03-19,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,114
1005060,Moore,Harper,7,Heritage Middle,2025-11-14,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,0
1005060,Moore,Harper,7,Heritage Middle,2026-02-28,Winter (November 16 - March 1),N,2 Grade Levels Below,239
1005060,Moore,Harper,7,Heritage Middle,2026-04-26,Spring (March 2 - End of Year),Y,2 Grade Levels Below,45
1005061,Martinez,Ethan,3,Aspen Elementary,2025-08-30,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,51
1005061,Martinez,Ethan,3,Aspen Elementary,2026-02-01,Winter (November 16 - March 1),N,3 or More Grade Levels Below,158
1005061,Martinez,Ethan,3,Aspen Elementary,2026-04-26,Spring (March 2 - End of Year),Y,2 Grade Levels Below,16
1005062,Thomas,Emma,10,Canyon Ridge Elementary,2025-09-19,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,140
1005062,Thomas,Emma,10,Canyon Ridge Elementary,2026-02-16,Winter (November 16 - March 1),N,Mid or Above Grade Level,1273
1005062,Thomas,Emma,10,Canyon Ridge Elementary,2026-04-17,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,63
1005063,Rodriguez,Logan,5,North High,2025-11-03,Fall (Beginning of Year - November 15),N,Early On Grade Level,144
1005063,Rodriguez,Logan,5,North High,2025-12-26,Winter (November 16 - March 1),N,Early On Grade Level,136
1005063,Rodriguez,Logan,5,North High,2026-04-25,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1005064,Martinez,Emma,10,East High,2025-10-21,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,180
1005064,Martinez,Emma,10,East High,2026-01-17,Winter (November 16 - March 1),N,3 or More Grade Levels Below,0
1005064,Martinez,Emma,10,East High,2026-03-22,Spring (March 2 - End of Year),N,3 or More Grade Levels Below,102
1005064,Martinez,Emma,10,East High,2026-04-29,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,69
1005065,Ramirez,Mia,2,Horizon Middle,2025-08-23,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1005065,Ramirez,Mia,2,Horizon Middle,2026-01-31,Winter (November 16 - March 1),N,Early On Grade Level,98
1005065,Ramirez,Mia,2,Horizon Middle,2026-03-24,Spring (March 2 - End of Year),Y,Early On Grade Level,224
1005066,Lopez,Amelia,7,Cedar Hills Elementary,2025-09-12,Fall (Beginning of Year - November 15),N,1 Grade Level Below,84
1005066,Lopez,Amelia,7,Cedar Hills Elementary,2026-01-12,Winter (November 16 - March 1),N,1 Grade Level Below,32
1005066,Lopez,Amelia,7,Cedar Hills Elementary,2026-03-30,Spring (March 2 - End of Year),Y,1 Grade Level Below,96
1005067,Perez,Jackson,K,South High,2025-10-23,Fall (Beginning of Year - November 15),N,1 Grade Level Below,891
1005067,Perez,Jackson,K,South High,2026-01-25,Winter (November 16 - March 1),N,2 Grade Levels Below,0
1005067,Perez,Jackson,K,South High,2026-03-31,Spring (March 2 - End of Year),Y,2 Grade Levels Below,57
1005068,Sanchez,Benjamin,8,Mountain View Middle,2025-10-29,Fall (Beginning of Year - November 15),N,1 Grade Level Below,188
1005068,Sanchez,Benjamin,8,Mountain View Middle,2025-12-11,Winter (November 16 - March 1),Y,1 Grade Level Below,58
1005069,Gonzalez,Ethan,7,Heritage Middle,2025-08-18,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,56
1005069,Gonzalez,Ethan,7,Heritage Middle,2026-02-14,Winter (November 16 - March 1),N,Mid or Above Grade Level,0
1005069,Gonzalez,Ethan,7,Heritage Middle,2026-05-09,Spring (March 2 - End of Year),Y,Early On Grade Level,13
1005070,Perez,Henry,3,Falcon Ridge Elementary,2025-08-18,Fall (Beginning of Year - November 15),N,1 Grade Level Below,187
1005070,Perez,Henry,3,Falcon Ridge Elementary,2026-01-14,Winter (November 16 - March 1),N,1 Grade Level Below,158
1005070,Perez,Henry,3,Falcon Ridge Elementary,2026-03-31,Spring (March 2 - End of Year),Y,1 Grade Level Below,60
1005071,Sanchez,Logan,5,Heritage Middle,2025-10-25,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,140
1005071,Sanchez,Logan,5,Heritage Middle,2025-12-07,Winter (November 16 - March 1),N,Mid or Above Grade Level,968
1005071,Sanchez,Logan,5,Heritage Middle,2026-04-14,Spring (March 2 - End of Year),N,Mid or Above Grade Level,0
1005071,Sanchez,Logan,5,Heritage Middle,2026-03-05,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,109
