Student ID,Student Last Name,Student First Name,Student Grade,School,Completion Date,Norming Window,Most Recent Diagnostic YTD (Y/N),Overall Relative Placement,Percent Progress to Annual Typical Growth (%)
1005496,Clark,Isabella,7,Central High,2025-08-19,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,74
1005496,Clark,Isabella,7,Central High,2025-11-21,Winter (November 16 - March 1),N,Mid or Above Grade Level,79
1005496,Clark,Isabella,7,Central High,2026-03-22,Spring (March 2 - End of Year),Y,Early On Grade Level,863
1005497,Thomas,Nora,2,Prairie Ridge Middle,2026-01-10,Winter (November 16 - March 1),N,Early On Grade Level,146
1005497,Thomas,Nora,2,Prairie Ridge Middle,2026-03-12,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,86
1005498,Lee,Evelyn,1,Prairie Ridge Middle,2025-08-12,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,153
1005498,Lee,Evelyn,1,Prairie Ridge Middle,2026-04-12,Spring (March 2 - End of Year),Y,1 Grade Level Below,71
1005499,Thomas,Lily,8,Falcon Ridge Elementary,2026-01-31,Winter (November 16 - March 1),N,Mid or Above Grade Level,0
1005499,Thomas,Lily,8,Falcon Ridge Elementary,2026-05-19,Spring (March 2 - End of Year),Y,2 Grade Levels Below,14
1005500,Taylor,Jack,11,Prairie Ridge Middle,2025-11-10,Fall (Beginning of Year - November 15),N,Early On Grade Level,131
1005500,Taylor,Jack,11,Prairie Ridge Middle,2026-01-20,Winter (November 16 - March 1),N,2 Grade Levels Below,170
1005500,Taylor,Jack,11,Prairie Ridge Middle,2026-05-01,Spring (March 2 - End of Year),Y,2 Grade Levels Below,69
1005501,Moore,Lucas,4,Grand Mesa Elementary,2025-11-07,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1005501,Moore,Lucas,4,Grand Mesa Elementary,2025-12-10,Winter (November 16 - March 1),N,Early On Grade Level,104
1005501,Moore,Lucas,4,Grand Mesa Elementary,2026-05-14,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,142
1005502,Thompson,Logan,1,Canyon Ridge Elementary,2025-10-13,Fall (Beginning of Year - November 15),N,1 Grade Level Below,186
1005502,Thompson,Logan,1,Canyon Ridge Elementary,2025-12-16,Winter (November 16 - March 1),N,Early On Grade Level,88
1005502,Thompson,Logan,1,Canyon Ridge Elementary,2026-04-07,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,17
1005503,Garcia,Scarlett,9,North High,2025-10-14,Fall (Beginning of Year - November 15),N,Early On Grade Level,104
1005503,Garcia,Scarlett,9,North High,2026-01-05,Winter (November 16 - March 1),Y,2 Grade Levels Below,208
1005504,White,Noah,K,Bear Creek Elementary,2026-03-30,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,77
1005505,Sanchez,Emma,1,Falcon Ridge Elementary,2025-09-11,Fall (Beginning of Year - November 15),N,1 Grade Level Below,60
1005505,Sanchez,Emma,1,Falcon Ridge Elementary,2025-12-07,Winter (November 16 - March 1),N,2 Grade Levels Below,56
1005505,Sanchez,Emma,1,Falcon Ridge Elementary,2026-05-14,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,125
1005506,Martinez,Grace,12,South High,2026-03-27,Spring (March 2 - End of Year),Y,Early On Grade Level,34
1005507,Jones,Lucas,12,Canyon Ridge Elementary,2025-10-26,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,217
1005507,Jones,Lucas,12,Canyon Ridge Elementary,2026-02-19,Winter (November 16 - March 1),N,Early On Grade Level,0
1005507,Jones,Lucas,12,Canyon Ridge Elementary,2026-03-07,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,236
1005508,Brown,James,9,Grand Mesa Elementary,2025-08-10,Fall (Beginning of Year - November 15),N,Early On Grade Level,87
1005508,Brown,James,9,Grand Mesa Elementary,2026-03-01,Winter (November 16 - March 1),N,1 Grade Level Below,0
1005508,Brown,James,9,Grand Mesa Elementary,2026-03-26,Spring (March 2 - End of Year),Y,2 Grade Levels Below,49
1005509,Moore,Sophia,4,Eagle View Elementary,2025-09-21,Fall (Beginning of Year - November 15),N,1 Grade Level Below,94
1005509,Moore,Sophia,4,Eagle View Elementary,2025-12-23,Winter (November 16 - March 1),N,3 or More Grade Levels Below,70
1005509,Moore,Sophia,4,Eagle View Elementary,2026-04-20,Spring (March 2 - End of Year),Y,Early On Grade Level,38
1005510,Lewis,Chloe,6,Horizon Middle,2025-11-14,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,211
1005510,Lewis,Chloe,6,Horizon Middle,2026-01-30,Winter (November 16 - March 1),N,Mid or Above Grade Level,92
1005510,Lewis,Chloe,6,Horizon Middle,2026-04-06,Spring (March 2 - End of Year),Y,1 Grade Level Below,50
1005511,Davis,Mia,5,South High,2025-10-24,Fall (Beginning of Year - November 15),N,1 Grade Level Below,22
1005511,Davis,Mia,5,South High,2025-12-12,Winter (November 16 - March 1),N,Mid or Above Grade Level,115
1005511,Davis,Mia,5,South High,2026-05-19,Spring (March 2 - End of Year),Y,2 Grade Levels Below,41
1005512,Sanchez,Emma,K,East High,2026-03-17,Spring (March 2 - End of Year),Y,Early On Grade Level,60
1005513,Miller,Leo,K,Heritage Middle,2025-10-02,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,106
1005513,Miller,Leo,K,Heritage Middle,2025-12-10,Winter (November 16 - March 1),N,Mid or Above Grade Level,86
1005513,Miller,Leo,K,Heritage Middle,2026-04-03,Spring (March 2 - End of Year),Y,Early On Grade Level,220
1005514,Garcia,Evelyn,9,North High,2025-10-26,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,103
1005514,Garcia,Evelyn,9,North High,2026-02-11,Winter (November 16 - March 1),N,1 Grade Level Below,220
1005514,Garcia,Evelyn,9,North High,2026-05-03,Spring (March 2 - End of Year),Y,2 Grade Levels Below,84
1005515,Williams,Scarlett,7,Mountain View Middle,2025-10-09,Fall (Beginning of Year - November 15),N,1 Grade Level Below,0
1005515,Williams,Scarlett,7,Mountain View Middle,2025-12-01,Winter (November 16 - March 1),N,Early On Grade Level,117
1005515,Williams,Scarlett,7,Mountain View Middle,2026-04-26,Spring (March 2 - End of Year),Y,Early On Grade Level,54
1005516,Lewis,Jack,1,Central High,2025-09-12,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,185
1005516,Lewis,Jack,1,Central High,2026-01-13,Winter (November 16 - March 1),N,1 Grade Level Below,74
1005516,Lewis,Jack,1,Central High,2026-04-30,Spring (March 2 - End of Year),Y,1 Grade Level Below,152
1005517,Jackson,Nora,11,Central High,2025-11-10,Fall (Beginning of Year - November 15),N,1 Grade Level Below,82
1005517,Jackson,Nora,11,Central High,2026-02-25,Winter (November 16 - March 1),N,Early On Grade Level,129
1005517,Jackson,Nora,11,Central High,2026-03-21,Spring (March 2 - End of Year),Y,2 Grade Levels Below,138
1005518,Gonzalez,Chloe,6,East High,2025-08-11,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,74
1005518,Gonzalez,Chloe,6,East High,2025-12-25,Winter (November 16 - March 1),N,2 Grade Levels Below,1
1005518,Gonzalez,Chloe,6,East High,2026-04-18,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,171
1005519,Hernandez,Leo,12,South High,2025-10-23,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,67
1005519,Hernandez,Leo,12,South High,2025-12-05,Winter (November 16 - March 1),N,3 or More Grade Levels Below,146
1005519,Hernandez,Leo,12,South High,2026-03-04,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,41
1005520,Anderson,Charlotte,2,Prairie Ridge Middle,2025-09-20,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,63
1005520,Anderson,Charlotte,2,Prairie Ridge Middle,2025-12-14,Winter (November 16 - March 1),Y,2 Grade Levels Below,91
1005521,Harris,Mia,3,South High,2025-10-10,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1005521,Harris,Mia,3,South High,2026-01-19,Winter (November 16 - March 1),N,Mid or Above Grade Level,207
1005521,Harris,Mia,3,South High,2026-04-25,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,21
1005522,Jackson,Henry,8,Heritage Middle,2026-05-15,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1005523,Moore,Jack,11,Eagle View Elementary,2025-09-17,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,117
1005523,Moore,Jack,11,Eagle View Elementary,2025-12-17,Winter (November 16 - March 1),N,Mid or Above Grade Level,90
1005523,Moore,Jack,11,Eagle View Elementary,2026-05-08,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,34
1005523,Moore,Jack,11,Eagle View Elementary,2026-04-04,Spring (March 2 - End of Year),N,Early On Grade Level,14
1005524,Clark,Aiden,9,Foothills Elementary,2025-10-07,Fall (Beginning of Year - November 15),N,1 Grade Level Below,123
1005524,Clark,Aiden,9,Foothills Elementary,2026-01-13,Winter (November 16 - March 1),N,2 Grade Levels Below,156
1005524,Clark,Aiden,9,Foothills Elementary,2026-03-16,Spring (March 2 - End of Year),Y,Early On Grade Level,205
1005525,Williams,Liam,2,Bear Creek Elementary,2025-09-14,Fall (Beginning of Year - November 15),N,1 Grade Level Below,91
1005525,Williams,Liam,2,Bear Creek Elementary,2025-12-24,Winter (November 16 - March 1),N,2 Grade Levels Below,134
1005525,Williams,Liam,2,Bear Creek Elementary,2026-03-05,Spring (March 2 - End of Year),Y,1 Grade Level Below,62
1005526,Jones,Mia,7,Falcon Ridge Elementary,2025-09-07,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,66
1005526,Jones,Mia,7,Falcon Ridge Elementary,2026-01-30,Winter (November 16 - March 1),N,2 Grade Levels Below,0
1005526,Jones,Mia,7,Falcon Ridge Elementary,2026-05-09,Spring (March 2 - End of Year),Y,1 Grade Level Below,165
1005527,Gonzalez,Liam,3,Bear Creek Elementary,2025-10-26,Fall (Beginning of Year - November 15),N,Early On Grade Level,149
1005527,Gonzalez,Liam,3,Bear Creek Elementary,2025-12-28,Winter (November 16 - March 1),N,3 or More Grade Levels Below,188
1005527,Gonzalez,Liam,3,Bear Creek Elementary,2026-04-03,Spring (March 2 - End of Year),Y,Early On Grade Level,1275
1005528,Lopez,Chloe,1,North High,2025-10-08,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,65
1005528,Lopez,Chloe,1,North High,2026-03-01,Winter (November 16 - March 1),N,Early On Grade Level,85
1005528,Lopez,Chloe,1,North High,2026-04-06,Spring (March 2 - End of Year),Y,Early On Grade Level,75
1005528,Lopez,Chloe,1,North High,2026-04-09,Spring (March 2 - End of Year),N,Mid or Above Grade Level,4
1005529,Robinson,Benjamin,8,Horizon Middle,2025-08-26,Fall (Beginning of Year - November 15),N,Early On Grade Level,49
1005529,Robinson,Benjamin,8,Horizon Middle,2026-02-13,Winter (November 16 - March 1),N,Mid or Above Grade Level,151
1005529,Robinson,Benjamin,8,Horizon Middle,2026-03-25,Spring (March 2 - End of Year),Y,1 Grade Level Below,126
1005530,Williams,Jackson,12,Cedar Hills Elementary,2025-10-04,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,32
1005530,Williams,Jackson,12,Cedar Hills Elementary,2026-01-11,Winter (November 16 - March 1),N,Mid or Above Grade Level,98
1005530,Williams,Jackson,12,Cedar Hills Elementary,2026-03-31,Spring (March 2 - End of Year),Y,1 Grade Level Below,138
1005531,Jones,Jackson,7,Heritage Middle,2025-10-01,Fall (Beginning of Year - November 15),N,1 Grade Level Below,169
1005531,Jones,Jackson,7,Heritage Middle,2026-02-01,Winter (November 16 - March 1),N,Mid or Above Grade Level,139
1005531,Jones,Jackson,7,Heritage Middle,2026-04-19,Spring (March 2 - End of Year),Y,Early On Grade Level,69
1005532,White,Benjamin,11,North High,2025-10-19,Fall (Beginning of Year - November 15),N,1 Grade Level Below,67
1005532,White,Benjamin,11,North High,2026-02-05,Winter (November 16 - March 1),N,Early On Grade Level,0
1005532,White,Benjamin,11,North High,2026-03-08,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,2
1005533,Johnson,Jackson,7,Prairie Ridge Middle,2025-09-08,Fall (Beginning of Year - November 15),N,1 Grade Level Below,260
1005533,Johnson,Jackson,7,Prairie Ridge Middle,2026-01-13,Winter (November 16 - March 1),N,Early On Grade Level,81
1005533,Johnson,Jackson,7,Prairie Ridge Middle,2026-03-26,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1005534,Perez,Ella,10,Bear Creek Elementary,2025-10-18,Fall (Beginning of Year - November 15),N,Early On Grade Level,262
1005534,Perez,Ella,10,Bear Creek Elementary,2026-02-07,Winter (November 16 - March 1),N,3 or More Grade Levels Below,98
1005534,Perez,Ella,10,Bear Creek Elementary,2026-05-08,Spring (March 2 - End of Year),Y,1 Grade Level Below,519
1005535,Wilson,Ethan,5,Grand Mesa Elementary,2025-09-08,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,64
1005535,Wilson,Ethan,5,Grand Mesa Elementary,2025-12-18,Winter (November 16 - March 1),N,3 or More Grade Levels Below,166
1005535,Wilson,Ethan,5,Grand Mesa Elementary,2026-04-10,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,228
1005536,Perez,Scarlett,12,Aspen Elementary,2025-10-06,Fall (Beginning of Year - November 15),N,Early On Grade Level,61
1005536,Perez,Scarlett,12,Aspen Elementary,2026-02-24,Winter (November 16 - March 1),N,Mid or Above Grade Level,198
1005536,Perez,Scarlett,12,Aspen Elementary,2026-05-10,Spring (March 2 - End of Year),Y,Early On Grade Level,121
1005537,Gonzalez,Nora,12,Eagle View Elementary,2025-11-06,Fall (Beginning of Year - November 15),N,Early On Grade Level,59
1005537,Gonzalez,Nora,12,Eagle View Elementary,2026-02-15,Winter (November 16 - March 1),N,1 Grade Level Below,97
1005537,Gonzalez,Nora,12,Eagle View Elementary,2026-03-08,Spring (March 2 - End of Year),Y,1 Grade Level Below,163
1005538,Ramirez,Olivia,10,Horizon Middle,2025-09-06,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,150
1005538,Ramirez,Olivia,10,Horizon Middle,2025-12-14,Winter (November 16 - March 1),N,Early On Grade Level,50
1005538,Ramirez,Olivia,10,Horizon Middle,2026-04-08,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1005538,Ramirez,Olivia,10,Horizon Middle,2026-04-09,Spring (March 2 - End of Year),N,Mid or Above Grade Level,234
1005539,Martinez,Jack,1,Canyon Ridge Elementary,2025-09-30,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,83
1005539,Martinez,Jack,1,Canyon Ridge Elementary,2026-01-31,Winter (November 16 - March 1),N,2 Grade Levels Below,159
1005539,Martinez,Jack,1,Canyon Ridge Elementary,2026-05-16,Spring (March 2 - End of Year),Y,Early On Grade Level,630
1005540,Clark,Ella,11,Mountain View Middle,2025-10-04,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,96
1005540,Clark,Ella,11,Mountain View Middle,2026-01-08,Winter (November 16 - March 1),N,Mid or Above Grade Level,0
1005540,Clark,Ella,11,Mountain View Middle,2026-05-05,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,75
1005541,Clark,Lily,10,Eagle View Elementary,2025-10-14,Fall (Beginning of Year - November 15),N,1 Grade Level Below,0
1005541,Clark,Lily,10,Eagle View Elementary,2026-01-07,Winter (November 16 - March 1),Y,Mid or Above Grade Level,118
1005542,Martin,Ethan,9,Falcon Ridge Elementary,2025-10-31,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,87
1005542,Martin,Ethan,9,Falcon Ridge Elementary,2025-11-20,Winter (November 16 - March 1),N,Mid or Above Grade Level,136
1005542,Martin,Ethan,9,Falcon Ridge Elementary,2026-04-05,Spring (March 2 - End of Year),Y,1 Grade Level Below,105
1005543,Thompson,Elijah,7,Horizon Middle,2025-08-22,Fall (Beginning of Year - November 15),N,1 Grade Level Below,78
1005543,Thompson,Elijah,7,Horizon Middle,2025-12-05,Winter (November 16 - March 1),N,Mid or Above Grade Level,220
1005543,Thompson,Elijah,7,Horizon Middle,2026-04-26,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,130
1005544,Thompson,Nora,2,Falcon Ridge Elementary,2026-04-15,Spring (March 2 - End of Year),Y,Early On Grade Level,49
1005545,Thompson,Jackson,9,Aspen Elementary,2025-10-23,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,162
1005545,Thompson,Jackson,9,Aspen Elementary,2026-02-10,Winter (November 16 - March 1),N,Early On Grade Level,100
1005545,Thompson,Jackson,9,Aspen Elementary,2026-03-06,Spring (March 2 - End of Year),Y,Early On Grade Level,95
1005546,Ramirez,Liam,2,Cedar Hills Elementary,2025-09-21,Fall (Beginning of Year - November 15),N,Early On Grade Level,5
1005546,Ramirez,Liam,2,Cedar Hills Elementary,2026-01-27,Winter (November 16 - March 1),N,Mid or Above Grade Level,165
1005546,Ramirez,Liam,2,Cedar Hills Elementary,2026-03-23,Spring (March 2 - End of Year),Y,Early On Grade Level,65
1005547,Martin,James,8,Foothills Elementary,2025-10-24,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,151
1005547,Martin,James,8,Foothills Elementary,2026-01-13,Winter (November 16 - March 1),N,Mid or Above Grade Level,158
1005547,Martin,James,8,Foothills Elementary,2026-03-17,Spring (March 2 - End of Year),Y,1 Grade Level Below,160
1005548,Lewis,Aiden,6,Prairie Ridge Middle,2025-10-23,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,22
1005548,Lewis,Aiden,6,Prairie Ridge Middle,2025-11-16,Winter (November 16 - March 1),N,Mid or Above Grade Level,66
1005548,Lewis,Aiden,6,Prairie Ridge Middle,2026-04-09,Spring (March 2 - End of Year),Y,2 Grade Levels Below,28
1005549,Davis,Nora,5,Cedar Hills Elementary,2025-08-22,Fall (Beginning of Year - November 15),N,1 Grade Level Below,132
1005549,Davis,Nora,5,Cedar Hills Elementary,2025-12-25,Winter (November 16 - March 1),N,1 Grade Level Below,127
1005549,Davis,Nora,5,Cedar Hills Elementary,2026-03-25,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,56
1005549,Davis,Nora,5,Cedar Hills Elementary,2026-03-25,Spring (March 2 - End of Year),N,3 or More Grade Levels Below,0
1005550,Jones,Liam,2,Heritage Middle,2025-09-09,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,133
1005550,Jones,Liam,2,Heritage Middle,2026-02-22,Winter (November 16 - March 1),N,Mid or Above Grade Level,0
1005550,Jones,Liam,2,Heritage Middle,2026-04-18,Spring (March 2 - End of Year),Y,Early On Grade Level,208
1005551,Clark,Olivia,1,Bear Creek Elementary,2025-10-25,Fall (Beginning of Year - November 15),N,Early On Grade Level,189
1005551,Clark,Olivia,1,Bear Creek Elementary,2025-11-21,Winter (November 16 - March 1),N,1 Grade Level Below,104
1005551,Clark,Olivia,1,Bear Creek Elementary,2026-03-31,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,7
1005552,Martinez,Scarlett,8,Foothills Elementary,2026-03-08,Spring (March 2 - End of Year),Y,Early On Grade Level,77
1005553,Martinez,Charlotte,4,North High,2026-04-02,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,170
1005554,Williams,Harper,3,Eagle View Elementary,2025-09-11,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,26
1005554,Williams,Harper,3,Eagle View Elementary,2026-01-12,Winter (November 16 - March 1),N,3 or More Grade Levels Below,255
1005554,Williams,Harper,3,Eagle View Elementary,2026-05-05,Spring (March 2 - End of Year),Y,Early On Grade Level,72
1005555,Ramirez,Isabella,8,Falcon Ridge Elementary,2025-11-21,Winter (November 16 - March 1),N,1 Grade Level Below,0
1005555,Ramirez,Isabella,8,Falcon Ridge Elementary,2026-04-13,Spring (March 2 - End of Year),Y,Early On Grade Level,159
1005556,Sanchez,Benjamin,9,East High,2025-08-17,Fall (Beginning of Year - November 15),N,Early On Grade Level,43
1005556,Sanchez,Benjamin,9,East High,2026-01-20,Winter (November 16 - March 1),N,3 or More Grade Levels Below,205
1005556,Sanchez,Benjamin,9,East High,2026-05-07,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,111
1005557,Martin,Ella,9,Canyon Ridge Elementary,2025-10-15,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,177
1005557,Martin,Ella,9,Canyon Ridge Elementary,2026-02-07,Winter (November 16 - March 1),N,Mid or Above Grade Level,67
1005557,Martin,Ella,9,Canyon Ridge Elementary,2026-03-05,Spring (March 2 - End of Year),Y,Early On Grade Level,21
1005558,Thompson,Evelyn,8,Falcon Ridge Elementary,2025-08-20,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,248
1005558,Thompson,Evelyn,8,Falcon Ridge Elementary,2026-05-19,Spring (March 2 - End of Year),Y,1 Grade Level Below,93
1005559,Lee,Harper,3,Bear Creek Elementary,2025-09-23,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,139
1005559,Lee,Harper,3,Bear Creek Elementary,2025-12-24,Winter (November 16 - March 1),N,Mid or Above Grade Level,64
1005559,Lee,Harper,3,Bear Creek Elementary,2026-04-20,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1005560,Brown,Jack,4,North High,2025-09-08,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,75
1005560,Brown,Jack,4,North High,2026-02-02,Winter (November 16 - March 1),N,1 Grade Level Below,23
1005560,Brown,Jack,4,North High,2026-05-03,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,189
1005561,Rodriguez,Logan,5,Grand Mesa Elementary,2025-08-28,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,5
1005561,Rodriguez,Logan,5,Grand Mesa Elementary,2026-02-22,Winter (November 16 - March 1),N,1 Grade Level Below,0
1005561,Rodriguez,Logan,5,Grand Mesa Elementary,2026-03-29,Spring (March 2 - End of Year),Y,Early On Grade Level,87
1005562,Lee,Noah,6,South High,2025-09-22,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,172
1005562,Lee,Noah,6,South High,2026-01-16,Winter (November 16 - March 1),N,2 Grade Levels Below,224
1005562,Lee,Noah,6,South High,2026-03-10,Spring (March 2 - End of Year),Y,2 Grade Levels Below,71
1005562,Lee,Noah,6,South High,2026-04-20,Spring (March 2 - End of Year),N,Early On Grade Level,117
1005563,Rodriguez,Leo,K,Canyon Ridge Elementary,2026-02-06,Winter (November 16 - March 1),N,Mid or Above Grade Level,127
1005563,Rodriguez,Leo,K,Canyon Ridge Elementary,2026-04-22,Spring (March 2 - End of Year),Y,2 Grade Levels Below,111
1005564,White,Noah,12,Aspen Elementary,2025-11-15,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,166
1005564,White,Noah,12,Aspen Elementary,2025-12-07,Winter (November 16 - March 1),N,Early On Grade Level,213
1005564,White,Noah,12,Aspen Elementary,2026-04-05,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,99
1005565,Jackson,James,7,Canyon Ridge Elementary,2025-10-01,Fall (Beginning of Year - November 15),N,Early On Grade Level,64
1005565,Jackson,James,7,Canyon Ridge Elementary,2025-12-02,Winter (November 16 - March 1),N,2 Grade Levels Below,4
1005565,Jackson,James,7,Canyon Ridge Elementary,2026-03-12,Spring (March 2 - End of Year),Y,1 Grade Level Below,142
1005566,Lewis,Chloe,1,Heritage Middle,2025-08-20,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,103
1005566,Lewis,Chloe,1,Heritage Middle,2026-02-17,Winter (November 16 - March 1),N,Early On Grade Level,207
1005566,Lewis,Chloe,1,Heritage Middle,2026-04-26,Spring (March 2 - End of Year),Y,1 Grade Level Below,114
1005567,Jones,Chloe,2,Cedar Hills Elementary,2025-10-20,Fall (Beginning of Year - November 15),N,Early On Grade Level,127
1005567,Jones,Chloe,2,Cedar Hills Elementary,2026-01-21,Winter (November 16 - March 1),N,1 Grade Level Below,19
1005567,Jones,Chloe,2,Cedar Hills Elementary,2026-04-19,Spring (March 2 - End of Year),Y,2 Grade Levels Below,218
1005568,Jackson,Noah,6,Cedar Hills Elementary,2025-10-25,Fall (Beginning of Year - November 15),N,1 Grade Level Below,166
1005568,Jackson,Noah,6,Cedar Hills Elementary,2026-03-06,Spring (March 2 - End of Year),Y,Early On Grade Level,276
1005569,Davis,Evelyn,2,Eagle View Elementary,2025-08-10,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,1219
1005569,Davis,Evelyn,2,Eagle View Elementary,2025-12-14,Winter (November 16 - March 1),N,Mid or Above Grade Level,72
1005569,Davis,Evelyn,2,Eagle View Elementary,2026-04-16,Spring (March 2 - End of Year),Y,Early On Grade Level,198
1005570,Wilson,Jack,6,Canyon Ridge Elementary,2025-11-14,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,3
1005570,Wilson,Jack,6,Canyon Ridge Elementary,2026-01-27,Winter (November 16 - March 1),N,Early On Grade Level,70
1005570,Wilson,Jack,6,Canyon Ridge Elementary,2026-05-17,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1005571,Lee,Grace,K,Foothills Elementary,2026-03-24,Spring (March 2 - End of Year),Y,2 Grade Levels Below,0
1005572,Gonzalez,Jackson,6,Foothills Elementary,2025-10-09,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,51
1005572,Gonzalez,Jackson,6,Foothills Elementary,2025-12-09,Winter (November 16 - March 1),N,Mid or Above Grade Level,43
1005572,Gonzalez,Jackson,6,Foothills Elementary,2026-04-12,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1005573,Lee,Jack,5,Aspen Elementary,2025-10-02,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,30
1005573,Lee,Jack,5,Aspen Elementary,2026-01-03,Winter (November 16 - March 1),N,1 Grade Level Below,67
1005573,Lee,Jack,5,Aspen Elementary,2026-05-18,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,117
1005574,Moore,Jack,9,Prairie Ridge Middle,2025-11-03,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,331
1005574,Moore,Jack,9,Prairie Ridge Middle,2025-12-24,Winter (November 16 - March 1),N,Mid or Above Grade Level,215
1005574,Moore,Jack,9,Prairie Ridge Middle,2026-04-08,Spring (March 2 - End of Year),Y,1 Grade Level Below,179
1005575,Anderson,Henry,2,Prairie Ridge Middle,2026-02-01,Winter (November 16 - March 1),N,Early On Grade Level,168
1005575,Anderson,Henry,2,Prairie Ridge Middle,2026-04-14,Spring (March 2 - End of Year),Y,Early On Grade Level,128
1005576,Thompson,Henry,4,Heritage Middle,2025-08-17,Fall (Beginning of Year - November 15),N,1 Grade Level Below,1251
1005576,Thompson,Henry,4,Heritage Middle,2025-12-26,Winter (November 16 - March 1),N,Mid or Above Grade Level,146
1005576,Thompson,Henry,4,Heritage Middle,2026-04-09,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,59
1005577,Smith,Scarlett,2,Foothills Elementary,2025-10-13,Fall (Beginning of Year - November 15),N,1 Grade Level Below,0
1005577,Smith,Scarlett,2,Foothills Elementary,2026-02-25,Winter (November 16 - March 1),N,Early On Grade Level,140
1005577,Smith,Scarlett,2,Foothills Elementary,2026-03-17,Spring (March 2 - End of Year),Y,2 Grade Levels Below,216
1005578,White,Amelia,10,Bear Creek Elementary,2025-10-12,Fall (Beginning of Year - November 15),N,Early On Grade Level,145
1005578,White,Amelia,10,Bear Creek Elementary,2026-01-29,Winter (November 16 - March 1),N,2 Grade Levels Below,58
1005578,White,Amelia,10,Bear Creek Elementary,2026-04-21,Spring (March 2 - End of Year),Y,2 Grade Levels Below,117
1005579,Lopez,Amelia,4,Grand Mesa Elementary,2025-12-18,Winter (November 16 - March 1),N,1 Grade Level Below,151
